SYMBOL,INTERVAL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
HDFC.NS,D,2005-06-20,170.020003,173.000003,169.200003,170.020003,552854.991762
HDFC.NS,D,2005-06-21,170.000003,171.560003,168.020003,169.120003,533234.992054
HDFC.NS,D,2005-06-22,168.800003,175.800003,168.800003,174.520003,3102764.953765
HDFC.NS,D,2005-06-23,173.000003,175.780003,170.450003,172.020003,1038349.984527
HDFC.NS,D,2005-06-24,170.940003,171.60000300000002,168.030003,169.970003,1139304.983023
HDFC.NS,D,2005-06-27,169.400003,172.000003,167.800003,170.400003,1448289.978419
HDFC.NS,D,2005-06-28,170.400003,173.60000300000002,169.040003,172.88000300000002,2390559.964378
HDFC.NS,D,2005-06-29,171.800003,171.800003,168.200003,170.38000300000002,2274484.9661080004
HDFC.NS,D,2005-06-30,173.770003,182.400003,169.700003,178.170003,2235489.966689
HDFC.NS,D,2005-07-01,172.420003,177.000003,172.420003,174.050003,1340324.980028
HDFC.NS,D,2005-07-04,175.090003,183.000003,173.700003,176.120003,1455294.978314
HDFC.NS,D,2005-07-05,176.120003,183.38000300000002,176.120003,180.360003,2262874.966281
HDFC.NS,D,2005-07-06,180.200003,187.960003,178.800003,186.13000300000002,2527434.962338
HDFC.NS,D,2005-07-07,185.60000300000002,187.000003,180.000003,180.360003,1697709.9747020002
HDFC.NS,D,2005-07-08,182.000003,184.790003,180.610003,182.070003,1452144.978361
HDFC.NS,D,2005-07-11,184.000003,188.000003,183.800003,185.460003,1689049.974831
HDFC.NS,D,2005-07-12,186.000003,186.400003,175.000003,179.88000300000002,1442464.978506
HDFC.NS,D,2005-07-13,183.000003,183.000003,175.610003,177.580003,784579.988309
HDFC.NS,D,2005-07-14,178.60000300000002,179.780003,175.000003,175.640003,1167839.982598
HDFC.NS,D,2005-07-15,176.700003,180.000003,175.220003,178.180003,541344.991933
HDFC.NS,D,2005-07-18,171.000003,181.60000300000002,171.000003,178.200003,472204.99296400003
HDFC.NS,D,2005-07-19,180.000003,181.000003,177.000003,180.090003,2431654.963766
HDFC.NS,D,2005-07-20,180.000003,181.760003,175.000003,176.010003,996729.985148
HDFC.NS,D,2005-07-21,179.500003,180.330003,176.030003,178.520003,1076164.983964
HDFC.NS,D,2005-07-22,178.620003,180.220003,176.220003,178.970003,1589419.9763159999
HDFC.NS,D,2005-07-25,176.60000300000002,183.020003,176.60000300000002,181.010003,1779074.9734900002
HDFC.NS,D,2005-07-26,181.60000300000002,183.000003,180.950003,181.480003,1850729.972422
HDFC.NS,D,2005-07-27,180.020003,183.000003,178.700003,181.520003,397899.994071
HDFC.NS,D,2005-07-29,183.000003,190.000003,181.60000300000002,185.160003,3930564.94143
HDFC.NS,D,2005-08-01,185.420003,187.000003,184.400003,185.050003,1529949.977202
HDFC.NS,D,2005-08-02,186.800003,188.400003,183.440003,185.950003,3937289.9413300003
HDFC.NS,D,2005-08-03,186.000003,186.400003,183.60000300000002,185.490003,3175544.9526810003
HDFC.NS,D,2005-08-04,183.60000300000002,185.13000300000002,181.000003,183.640003,1130024.983161
HDFC.NS,D,2005-08-05,184.200003,184.200003,180.400003,181.200003,1697379.974707
HDFC.NS,D,2005-08-08,181.800003,182.390003,177.800003,178.670003,1536854.977099
HDFC.NS,D,2005-08-09,179.800003,180.750003,177.750003,179.580003,746924.98887
HDFC.NS,D,2005-08-10,178.400003,182.730003,178.400003,181.830003,1479344.977956
HDFC.NS,D,2005-08-11,183.760003,190.650003,180.400003,190.190003,1947154.9709849998
HDFC.NS,D,2005-08-12,190.000003,191.960003,186.030003,187.490003,1956464.970846
HDFC.NS,D,2005-08-16,186.000003,189.400003,185.040003,187.860003,822509.9877439999
HDFC.NS,D,2005-08-17,186.610003,188.000003,185.400003,187.950003,828544.9876539999
HDFC.NS,D,2005-08-18,188.400003,188.400003,184.300003,185.520003,533594.992049
HDFC.NS,D,2005-08-19,184.400003,188.000003,184.200003,185.520003,781994.988347
HDFC.NS,D,2005-08-22,186.400003,187.800003,180.000003,182.700003,913864.9863819999
HDFC.NS,D,2005-08-23,182.800003,184.60000300000002,180.400003,181.85000300000002,1750529.9739150002
HDFC.NS,D,2005-08-24,184.800003,184.800003,178.800003,179.950003,1108969.983475
HDFC.NS,D,2005-08-25,181.000003,182.160003,175.60000300000002,177.080003,3159994.952912
HDFC.NS,D,2005-08-26,183.60000300000002,183.60000300000002,177.000003,178.610003,2494664.962827
HDFC.NS,D,2005-08-29,178.000003,178.000003,173.60000300000002,174.340003,1428699.978711
HDFC.NS,D,2005-08-30,174.800003,180.940003,174.740003,179.650003,2352794.964941
HDFC.NS,D,2005-08-31,179.250003,182.980003,176.500003,180.760003,913529.9863870001
HDFC.NS,D,2005-09-01,180.810003,184.900003,180.810003,183.700003,749579.98883
HDFC.NS,D,2005-09-02,184.180003,185.000003,180.200003,180.700003,1086774.9838059999
HDFC.NS,D,2005-09-05,181.400003,183.60000300000002,180.080003,180.730003,843194.987435
HDFC.NS,D,2005-09-06,181.020003,181.400003,179.800003,180.360003,497739.992583
HDFC.NS,D,2005-09-08,181.000003,188.010003,180.200003,187.460003,2452284.963458
HDFC.NS,D,2005-09-09,187.400003,187.400003,183.000003,183.540003,592124.991177
HDFC.NS,D,2005-09-12,184.60000300000002,188.000003,183.000003,186.520003,1149009.982878
HDFC.NS,D,2005-09-13,189.000003,193.10000300000002,186.640003,192.290003,2202939.967174
HDFC.NS,D,2005-09-14,191.000003,200.800003,190.000003,197.430003,2100499.9687
HDFC.NS,D,2005-09-15,197.020003,201.000003,195.400003,200.220003,1075844.9839690002
HDFC.NS,D,2005-09-16,201.000003,216.18000299999997,199.250003,212.96000299999997,2459509.96335
HDFC.NS,D,2005-09-19,213.100003,213.600003,208.800003,210.46000299999997,1737834.974104
HDFC.NS,D,2005-09-20,210.96000299999997,210.96000299999997,204.060003,205.970003,1410869.978976
HDFC.NS,D,2005-09-21,202.200003,206.000003,196.000003,198.070003,2800889.958263
HDFC.NS,D,2005-09-22,198.180003,200.60000300000002,190.000003,193.35000300000002,2367609.96472
HDFC.NS,D,2005-09-23,194.60000300000002,195.980003,190.000003,191.170003,1139279.983023
HDFC.NS,D,2005-09-26,194.000003,199.390003,192.000003,197.790003,1563099.976708
HDFC.NS,D,2005-09-27,200.000003,202.400003,198.020003,200.35000300000002,1729969.974221
HDFC.NS,D,2005-09-28,203.940003,208.800003,201.440003,207.570003,2627404.960849
HDFC.NS,D,2005-09-29,208.000003,210.000003,201.000003,203.950003,3854049.9425699995
HDFC.NS,D,2005-09-30,205.000003,209.940003,198.000003,207.88000300000002,2390274.964382
HDFC.NS,D,2005-10-03,208.970003,208.970003,202.000003,203.690003,1995299.970268
HDFC.NS,D,2005-10-04,206.000003,209.000003,203.10000300000002,204.710003,2097554.968744
HDFC.NS,D,2005-10-05,204.200003,207.050003,204.200003,206.080003,1569134.976618
HDFC.NS,D,2005-10-06,205.000003,205.980003,198.310003,200.180003,3537624.947285
HDFC.NS,D,2005-10-07,199.800003,202.000003,196.220003,198.910003,5085229.9242239995
HDFC.NS,D,2005-10-10,200.60000300000002,201.960003,196.000003,196.760003,608049.990939
HDFC.NS,D,2005-10-11,197.200003,199.60000300000002,193.030003,198.38000300000002,1089884.983759
HDFC.NS,D,2005-10-13,197.230003,204.000003,194.000003,196.320003,5548034.917328
HDFC.NS,D,2005-10-14,203.890003,203.890003,195.60000300000002,197.170003,1632694.9756709998
HDFC.NS,D,2005-10-17,196.020003,198.000003,193.990003,195.88000300000002,1032204.984619
HDFC.NS,D,2005-10-18,196.60000300000002,198.000003,195.000003,196.650003,2687884.9599470003
HDFC.NS,D,2005-10-19,194.980003,196.990003,192.230003,194.780003,1257349.9812639998
HDFC.NS,D,2005-10-20,197.990003,197.990003,187.820003,190.170003,1324129.9802690002
HDFC.NS,D,2005-10-21,190.000003,190.800003,182.200003,184.740003,3791684.943499
HDFC.NS,D,2005-10-24,184.020003,185.400003,182.150003,182.580003,2230824.966758
